MON,APT,MON
MON,ASL,MON
MON,DAB,MON
MON,DSA,MON
MON,DSS,MON
MON,GFAGFB,MON
MON,GFC,MON
MON,KVB,MON
MON,MID,MON
MON,NLNVAL,MON
MON,OSC,MON
MON,OSE,MON
MON,OSO,MON
MON,OSS,MON
MON,STA,MON
MON,STB,MON
MON,STC,MON
MON,TENTRB,MON
MON,TEQTRC,MON
MON,TRO,MON
MON,VFB,MON
MON,ASL,NLNVAL,TEQTRC,VFB,MON
MON,ASL,NLNVAL,TRO,VFB,MON
MON,ASL,OSC,OSE,OSO,MON
MON,ASL,OSC,OSE,OSS,MON
MON,ASL,OSC,OSE,TRO,MON
MON,ASL,OSC,OSE,VFB,MON
MON,ASL,OSC,OSO,OSS,MON
MON,ASL,OSC,OSO,STA,MON
MON,ASL,OSC,OSO,STB,MON
MON,ASL,OSC,OSO,STC,MON
MON,ASL,OSC,OSO,TENTRB,MON
MON,ASL,OSC,OSO,TEQTRC,MON
MON,ASL,OSC,OSO,TRO,MON
MON,ASL,OSC,OSO,VFB,MON
MON,ASL,OSC,OSS,STA,MON
MON,ASL,OSC,OSS,STB,MON
MON,ASL,OSC,OSS,STC,MON
MON,ASL,OSC,OSS,TENTRB,MON
MON,ASL,OSC,OSS,TEQTRC,MON
MON,ASL,OSC,OSS,TRO,MON
MON,ASL,OSC,OSS,VFB,MON
MON,ASL,OSC,STA,STB,MON
MON,ASL,OSC,STA,STC,MON
MON,ASL,OSC,STA,TENTRB,MON
MON,ASL,OSC,STA,TEQTRC,MON
MON,ASL,OSC,STA,TRO,MON
MON,ASL,OSC,STA,VFB,MON
MON,ASL,OSC,STB,TENTRB,MON
MON,ASL,OSC,STB,TEQTRC,MON
MON,ASL,OSC,STB,TRO,MON
MON,ASL,OSC,STB,VFB,MON
MON,ASL,OSC,STC,TENTRB,MON
MON,ASL,OSC,STC,TEQTRC,MON
MON,ASL,OSC,STC,TRO,MON
MON,ASL,OSC,STC,VFB,MON
MON,ASL,OSC,TENTRB,TEQTRC,MON
MON,ASL,OSC,TENTRB,TRO,MON
MON,ASL,OSC,TENTRB,VFB,MON
MON,ASL,OSC,TEQTRC,TRO,MON
MON,ASL,OSC,TEQTRC,VFB,MON
MON,ASL,OSC,TRO,VFB,MON
MON,ASL,OSE,OSO,OSS,MON
MON,ASL,OSE,OSO,STA,MON
MON,ASL,OSE,OSO,TENTRB,MON
MON,ASL,OSE,OSO,TRO,MON
MON,ASL,OSE,OSO,VFB,MON
MON,ASL,OSE,OSS,TRO,MON
MON,ASL,OSE,OSS,VFB,MON
MON,ASL,OSE,STA,TRO,MON
MON,ASL,OSE,TENTRB,TRO,MON
MON,ASL,OSE,TEQTRC,TRO,MON
MON,ASL,OSE,TRO,VFB,MON
MON,ASL,OSO,OSS,STA,MON
MON,ASL,OSO,OSS,STB,MON
MON,ASL,OSO,OSS,STC,MON
MON,ASL,OSO,OSS,TENTRB,MON
MON,ASL,OSO,OSS,TEQTRC,MON
MON,ASL,OSO,OSS,TRO,MON
MON,ASL,OSO,OSS,VFB,MON
MON,ASL,OSO,STA,STB,MON
MON,ASL,OSO,STA,STC,MON
MON,ASL,OSO,STA,TENTRB,MON
MON,ASL,OSO,STA,TEQTRC,MON
MON,ASL,OSO,STA,TRO,MON
MON,ASL,OSO,STA,VFB,MON
MON,ASL,OSO,STB,STC,MON
MON,ASL,OSO,STB,TENTRB,MON
MON,ASL,OSO,STB,TEQTRC,MON
MON,ASL,OSO,STB,TRO,MON
MON,ASL,OSO,STB,VFB,MON
MON,ASL,OSO,STC,TENTRB,MON
MON,ASL,OSO,STC,TEQTRC,MON
MON,ASL,OSO,STC,TRO,MON
MON,ASL,OSO,STC,VFB,MON
MON,ASL,OSO,TENTRB,TEQTRC,MON
MON,ASL,OSO,TENTRB,TRO,MON
MON,ASL,OSO,TENTRB,VFB,MON
MON,ASL,OSO,TEQTRC,TRO,MON
MON,ASL,OSO,TEQTRC,VFB,MON
MON,ASL,OSO,TRO,VFB,MON
MON,ASL,OSS,STA,STB,MON
MON,ASL,OSS,STA,STC,MON
MON,ASL,OSS,STA,TENTRB,MON
MON,ASL,OSS,STA,TEQTRC,MON
MON,ASL,OSS,STA,TRO,MON
MON,ASL,OSS,STA,VFB,MON
MON,ASL,OSS,STB,TENTRB,MON
MON,ASL,OSS,STB,TEQTRC,MON
MON,ASL,OSS,STB,TRO,MON
MON,ASL,OSS,STB,VFB,MON
MON,ASL,OSS,STC,TENTRB,MON
MON,ASL,OSS,STC,TEQTRC,MON
MON,ASL,OSS,STC,TRO,MON
MON,ASL,OSS,STC,VFB,MON
MON,ASL,OSS,TENTRB,TEQTRC,MON
MON,ASL,OSS,TENTRB,TRO,MON
MON,ASL,OSS,TENTRB,VFB,MON
MON,ASL,OSS,TEQTRC,TRO,MON
MON,ASL,OSS,TEQTRC,VFB,MON
MON,ASL,OSS,TRO,VFB,MON
MON,ASL,STA,STB,TRO,MON
MON,ASL,STA,STB,VFB,MON
MON,ASL,STA,STC,TRO,MON
MON,ASL,STA,STC,VFB,MON
MON,ASL,STA,TENTRB,TRO,MON
MON,ASL,STA,TENTRB,VFB,MON
MON,ASL,STA,TEQTRC,TRO,MON
MON,ASL,STA,TEQTRC,VFB,MON
MON,ASL,STA,TRO,VFB,MON
MON,ASL,STB,STC,TRO,MON
MON,ASL,STB,TENTRB,TRO,MON
MON,ASL,STB,TENTRB,VFB,MON
MON,ASL,STB,TEQTRC,TRO,MON
MON,ASL,STB,TEQTRC,VFB,MON
MON,ASL,STB,TRO,VFB,MON
MON,ASL,STC,TENTRB,TRO,MON
MON,ASL,STC,TENTRB,VFB,MON
MON,ASL,STC,TEQTRC,TRO,MON
MON,ASL,STC,TEQTRC,VFB,MON
MON,ASL,STC,TRO,VFB,MON
MON,ASL,TENTRB,TEQTRC,TRO,MON
MON,ASL,TENTRB,TEQTRC,VFB,MON
MON,ASL,TENTRB,TRO,VFB,MON
MON,ASL,TEQTRC,TRO,VFB,MON
MON,DAB,DSA,KVB,MID,MON
MON,DAB,DSA,KVB,OSO,MON
MON,DAB,DSA,KVB,TRO,MON
MON,DAB,DSA,MID,OSO,MON
MON,DAB,DSA,MID,TRO,MON
MON,DAB,DSA,OSC,TRO,MON
MON,DAB,DSA,OSO,TRO,MON
MON,DAB,DSA,OSS,TRO,MON
MON,DAB,DSA,TRO,VFB,MON
MON,DAB,DSS,KVB,MID,MON
MON,DAB,DSS,KVB,OSO,MON
MON,DAB,DSS,KVB,TRO,MON
MON,DAB,DSS,MID,OSO,MON
MON,DAB,DSS,MID,TRO,MON
MON,DAB,DSS,OSC,TRO,MON
MON,DAB,DSS,OSO,TRO,MON
MON,DAB,DSS,OSS,TRO,MON
MON,DAB,DSS,TRO,VFB,MON
MON,DAB,GFC,KVB,MID,MON
MON,DAB,GFC,KVB,OSC,MON
MON,DAB,GFC,KVB,OSO,MON
MON,DAB,GFC,KVB,OSS,MON
MON,DAB,GFC,KVB,TRO,MON
MON,DAB,GFC,KVB,VFB,MON
MON,DAB,GFC,MID,OSC,MON
MON,DAB,GFC,MID,OSO,MON
MON,DAB,GFC,MID,OSS,MON
MON,DAB,GFC,MID,TRO,MON
MON,DAB,GFC,MID,VFB,MON
MON,DAB,GFC,OSC,OSO,MON
MON,DAB,GFC,OSC,TRO,MON
MON,DAB,GFC,OSO,OSS,MON
MON,DAB,GFC,OSO,TRO,MON
MON,DAB,GFC,OSO,VFB,MON
MON,DAB,GFC,OSS,TRO,MON
MON,DAB,GFC,TENTRB,TRO,MON
MON,DAB,GFC,TRO,VFB,MON
MON,DAB,KVB,MID,NLNVAL,MON
MON,DAB,KVB,MID,OSC,MON
MON,DAB,KVB,MID,OSO,MON
MON,DAB,KVB,MID,OSS,MON
MON,DAB,KVB,MID,STA,MON
MON,DAB,KVB,MID,STB,MON
MON,DAB,KVB,MID,STC,MON
MON,DAB,KVB,MID,TENTRB,MON
MON,DAB,KVB,MID,TEQTRC,MON
MON,DAB,KVB,MID,TRO,MON
MON,DAB,KVB,MID,VFB,MON
MON,DAB,KVB,NLNVAL,OSO,MON
MON,DAB,KVB,NLNVAL,TRO,MON
MON,DAB,KVB,OSC,OSO,MON
MON,DAB,KVB,OSC,OSS,MON
MON,DAB,KVB,OSC,STA,MON
MON,DAB,KVB,OSC,TENTRB,MON
MON,DAB,KVB,OSC,TEQTRC,MON
MON,DAB,KVB,OSC,TRO,MON
MON,DAB,KVB,OSC,VFB,MON
MON,DAB,KVB,OSO,OSS,MON
MON,DAB,KVB,OSO,STA,MON
MON,DAB,KVB,OSO,STB,MON
MON,DAB,KVB,OSO,STC,MON
MON,DAB,KVB,OSO,TENTRB,MON
MON,DAB,KVB,OSO,TEQTRC,MON
MON,DAB,KVB,OSO,TRO,MON
MON,DAB,KVB,OSO,VFB,MON
MON,DAB,KVB,OSS,STA,MON
MON,DAB,KVB,OSS,TENTRB,MON
MON,DAB,KVB,OSS,TEQTRC,MON
MON,DAB,KVB,OSS,TRO,MON
MON,DAB,KVB,OSS,VFB,MON
MON,DAB,KVB,STA,TRO,MON
MON,DAB,KVB,STA,VFB,MON
MON,DAB,KVB,STB,TRO,MON
MON,DAB,KVB,STC,TRO,MON
MON,DAB,KVB,TENTRB,TRO,MON
MON,DAB,KVB,TENTRB,VFB,MON
MON,DAB,KVB,TEQTRC,TRO,MON
MON,DAB,KVB,TEQTRC,VFB,MON
MON,DAB,KVB,TRO,VFB,MON
MON,DAB,MID,NLNVAL,OSO,MON
MON,DAB,MID,NLNVAL,TRO,MON
MON,DAB,MID,OSC,OSO,MON
MON,DAB,MID,OSC,OSS,MON
MON,DAB,MID,OSC,STA,MON
MON,DAB,MID,OSC,TENTRB,MON
MON,DAB,MID,OSC,TEQTRC,MON
MON,DAB,MID,OSC,TRO,MON
MON,DAB,MID,OSC,VFB,MON
MON,DAB,MID,OSO,OSS,MON
MON,DAB,MID,OSO,STA,MON
MON,DAB,MID,OSO,STB,MON
MON,DAB,MID,OSO,STC,MON
MON,DAB,MID,OSO,TENTRB,MON
MON,DAB,MID,OSO,TEQTRC,MON
MON,DAB,MID,OSO,TRO,MON
MON,DAB,MID,OSO,VFB,MON
MON,DAB,MID,OSS,STA,MON
MON,DAB,MID,OSS,TENTRB,MON
MON,DAB,MID,OSS,TEQTRC,MON
MON,DAB,MID,OSS,TRO,MON
MON,DAB,MID,OSS,VFB,MON
MON,DAB,MID,STA,TRO,MON
MON,DAB,MID,STA,VFB,MON
MON,DAB,MID,STB,TRO,MON
MON,DAB,MID,STC,TRO,MON
MON,DAB,MID,TENTRB,TRO,MON
MON,DAB,MID,TENTRB,VFB,MON
MON,DAB,MID,TEQTRC,TRO,MON
MON,DAB,MID,TEQTRC,VFB,MON
MON,DAB,MID,TRO,VFB,MON
MON,DAB,NLNVAL,OSC,TRO,MON
MON,DAB,NLNVAL,OSO,TRO,MON
MON,DAB,NLNVAL,OSS,TRO,MON
MON,DAB,NLNVAL,TRO,VFB,MON
MON,DAB,OSC,OSO,OSS,MON
MON,DAB,OSC,OSO,STA,MON
MON,DAB,OSC,OSO,TENTRB,MON
MON,DAB,OSC,OSO,TEQTRC,MON
MON,DAB,OSC,OSO,TRO,MON
MON,DAB,OSC,OSO,VFB,MON
MON,DAB,OSC,OSS,TENTRB,MON
MON,DAB,OSC,OSS,TRO,MON
MON,DAB,OSC,OSS,VFB,MON
MON,DAB,OSC,STA,TRO,MON
MON,DAB,OSC,STB,TRO,MON
MON,DAB,OSC,STC,TRO,MON
MON,DAB,OSC,TENTRB,TRO,MON
MON,DAB,OSC,TENTRB,VFB,MON
MON,DAB,OSC,TEQTRC,TRO,MON
MON,DAB,OSC,TRO,VFB,MON
MON,DAB,OSO,OSS,STA,MON
MON,DAB,OSO,OSS,TENTRB,MON
MON,DAB,OSO,OSS,TEQTRC,MON
MON,DAB,OSO,OSS,TRO,MON
MON,DAB,OSO,OSS,VFB,MON
MON,DAB,OSO,STA,TRO,MON
MON,DAB,OSO,STA,VFB,MON
MON,DAB,OSO,STB,TRO,MON
MON,DAB,OSO,STC,TRO,MON
MON,DAB,OSO,TENTRB,TRO,MON
MON,DAB,OSO,TENTRB,VFB,MON
MON,DAB,OSO,TEQTRC,TRO,MON
MON,DAB,OSO,TEQTRC,VFB,MON
MON,DAB,OSO,TRO,VFB,MON
MON,DAB,OSS,STA,TRO,MON
MON,DAB,OSS,STB,TRO,MON
MON,DAB,OSS,STC,TRO,MON
MON,DAB,OSS,TENTRB,TRO,MON
MON,DAB,OSS,TENTRB,VFB,MON
MON,DAB,OSS,TEQTRC,TRO,MON
MON,DAB,OSS,TRO,VFB,MON
MON,DAB,STA,TENTRB,TRO,MON
MON,DAB,STA,TRO,VFB,MON
MON,DAB,STB,TRO,VFB,MON
MON,DAB,STC,TRO,VFB,MON
MON,DAB,TENTRB,TRO,VFB,MON
MON,DAB,TEQTRC,TRO,VFB,MON
MON,DSA,DSS,GFC,KVB,MON
MON,DSA,DSS,GFC,MID,MON
MON,DSA,DSS,GFC,OSO,MON
MON,DSA,DSS,GFC,TRO,MON
MON,DSA,DSS,KVB,MID,MON
MON,DSA,DSS,KVB,OSC,MON
MON,DSA,DSS,KVB,OSO,MON
MON,DSA,DSS,KVB,OSS,MON
MON,DSA,DSS,KVB,STA,MON
MON,DSA,DSS,KVB,TENTRB,MON
MON,DSA,DSS,KVB,TEQTRC,MON
MON,DSA,DSS,KVB,TRO,MON
MON,DSA,DSS,KVB,VFB,MON
MON,DSA,DSS,MID,OSC,MON
MON,DSA,DSS,MID,OSO,MON
MON,DSA,DSS,MID,OSS,MON
MON,DSA,DSS,MID,STA,MON
MON,DSA,DSS,MID,TENTRB,MON
MON,DSA,DSS,MID,TEQTRC,MON
MON,DSA,DSS,MID,TRO,MON
MON,DSA,DSS,MID,VFB,MON
MON,DSA,DSS,NLNVAL,TRO,MON
MON,DSA,DSS,OSC,OSO,MON
MON,DSA,DSS,OSC,OSS,MON
MON,DSA,DSS,OSC,TENTRB,MON
MON,DSA,DSS,OSC,TRO,MON
MON,DSA,DSS,OSC,VFB,MON
MON,DSA,DSS,OSO,OSS,MON
MON,DSA,DSS,OSO,STA,MON
MON,DSA,DSS,OSO,TENTRB,MON
MON,DSA,DSS,OSO,TEQTRC,MON
MON,DSA,DSS,OSO,TRO,MON
MON,DSA,DSS,OSO,VFB,MON
MON,DSA,DSS,OSS,TENTRB,MON
MON,DSA,DSS,OSS,TRO,MON
MON,DSA,DSS,OSS,VFB,MON
MON,DSA,DSS,STA,TRO,MON
MON,DSA,DSS,STB,TRO,MON
MON,DSA,DSS,STC,TRO,MON
MON,DSA,DSS,TENTRB,TRO,MON
MON,DSA,DSS,TENTRB,VFB,MON
MON,DSA,DSS,TEQTRC,TRO,MON
MON,DSA,DSS,TRO,VFB,MON
MON,DSA,GFC,KVB,MID,MON
MON,DSA,GFC,KVB,NLNVAL,MON
MON,DSA,GFC,KVB,OSC,MON
MON,DSA,GFC,KVB,OSO,MON
MON,DSA,GFC,KVB,OSS,MON
MON,DSA,GFC,KVB,STA,MON
MON,DSA,GFC,KVB,STB,MON
MON,DSA,GFC,KVB,STC,MON
MON,DSA,GFC,KVB,TENTRB,MON
MON,DSA,GFC,KVB,TEQTRC,MON
MON,DSA,GFC,KVB,TRO,MON
MON,DSA,GFC,KVB,VFB,MON
MON,DSA,GFC,MID,NLNVAL,MON
MON,DSA,GFC,MID,OSC,MON
MON,DSA,GFC,MID,OSO,MON
MON,DSA,GFC,MID,OSS,MON
MON,DSA,GFC,MID,STA,MON
MON,DSA,GFC,MID,STB,MON
MON,DSA,GFC,MID,STC,MON
MON,DSA,GFC,MID,TENTRB,MON
MON,DSA,GFC,MID,TEQTRC,MON
MON,DSA,GFC,MID,TRO,MON
MON,DSA,GFC,MID,VFB,MON
MON,DSA,GFC,NLNVAL,OSO,MON
MON,DSA,GFC,NLNVAL,TRO,MON
MON,DSA,GFC,OSC,OSO,MON
MON,DSA,GFC,OSC,OSS,MON
MON,DSA,GFC,OSC,STA,MON
MON,DSA,GFC,OSC,TENTRB,MON
MON,DSA,GFC,OSC,TEQTRC,MON
MON,DSA,GFC,OSC,TRO,MON
MON,DSA,GFC,OSC,VFB,MON
MON,DSA,GFC,OSO,OSS,MON
MON,DSA,GFC,OSO,STA,MON
MON,DSA,GFC,OSO,STB,MON
MON,DSA,GFC,OSO,STC,MON
MON,DSA,GFC,OSO,TENTRB,MON
MON,DSA,GFC,OSO,TEQTRC,MON
MON,DSA,GFC,OSO,TRO,MON
MON,DSA,GFC,OSO,VFB,MON
MON,DSA,GFC,OSS,STA,MON
MON,DSA,GFC,OSS,TENTRB,MON
MON,DSA,GFC,OSS,TEQTRC,MON
MON,DSA,GFC,OSS,TRO,MON
MON,DSA,GFC,OSS,VFB,MON
MON,DSA,GFC,STA,TRO,MON
MON,DSA,GFC,STA,VFB,MON
MON,DSA,GFC,STB,TRO,MON
MON,DSA,GFC,STC,TRO,MON
MON,DSA,GFC,TENTRB,TRO,MON
MON,DSA,GFC,TENTRB,VFB,MON
MON,DSA,GFC,TEQTRC,TRO,MON
MON,DSA,GFC,TEQTRC,VFB,MON
MON,DSA,GFC,TRO,VFB,MON
MON,DSA,KVB,MID,NLNVAL,MON
MON,DSA,KVB,MID,OSC,MON
MON,DSA,KVB,MID,OSE,MON
MON,DSA,KVB,MID,OSO,MON
MON,DSA,KVB,MID,OSS,MON
MON,DSA,KVB,MID,STA,MON
MON,DSA,KVB,MID,STB,MON
MON,DSA,KVB,MID,STC,MON
MON,DSA,KVB,MID,TENTRB,MON
MON,DSA,KVB,MID,TEQTRC,MON
MON,DSA,KVB,MID,TRO,MON
MON,DSA,KVB,MID,VFB,MON
MON,DSA,KVB,NLNVAL,OSC,MON
MON,DSA,KVB,NLNVAL,OSO,MON
MON,DSA,KVB,NLNVAL,OSS,MON
MON,DSA,KVB,NLNVAL,STA,MON
MON,DSA,KVB,NLNVAL,TENTRB,MON
MON,DSA,KVB,NLNVAL,TEQTRC,MON
MON,DSA,KVB,NLNVAL,TRO,MON
MON,DSA,KVB,NLNVAL,VFB,MON
MON,DSA,KVB,OSC,OSE,MON
MON,DSA,KVB,OSC,OSO,MON
MON,DSA,KVB,OSC,OSS,MON
MON,DSA,KVB,OSC,STA,MON
MON,DSA,KVB,OSC,STB,MON
MON,DSA,KVB,OSC,STC,MON
MON,DSA,KVB,OSC,TENTRB,MON
MON,DSA,KVB,OSC,TEQTRC,MON
MON,DSA,KVB,OSC,TRO,MON
MON,DSA,KVB,OSC,VFB,MON
MON,DSA,KVB,OSE,OSO,MON
MON,DSA,KVB,OSE,OSS,MON
MON,DSA,KVB,OSE,TRO,MON
MON,DSA,KVB,OSE,VFB,MON
MON,DSA,KVB,OSO,OSS,MON
MON,DSA,KVB,OSO,STA,MON
MON,DSA,KVB,OSO,STB,MON
MON,DSA,KVB,OSO,STC,MON
MON,DSA,KVB,OSO,TENTRB,MON
MON,DSA,KVB,OSO,TEQTRC,MON
MON,DSA,KVB,OSO,TRO,MON
MON,DSA,KVB,OSO,VFB,MON
MON,DSA,KVB,OSS,STA,MON
MON,DSA,KVB,OSS,STB,MON
MON,DSA,KVB,OSS,STC,MON
MON,DSA,KVB,OSS,TENTRB,MON
MON,DSA,KVB,OSS,TEQTRC,MON
MON,DSA,KVB,OSS,TRO,MON
MON,DSA,KVB,OSS,VFB,MON
MON,DSA,KVB,STA,STB,MON
MON,DSA,KVB,STA,STC,MON
MON,DSA,KVB,STA,TENTRB,MON
MON,DSA,KVB,STA,TEQTRC,MON
MON,DSA,KVB,STA,TRO,MON
MON,DSA,KVB,STA,VFB,MON
MON,DSA,KVB,STB,TENTRB,MON
MON,DSA,KVB,STB,TEQTRC,MON
MON,DSA,KVB,STB,TRO,MON
MON,DSA,KVB,STB,VFB,MON
MON,DSA,KVB,STC,TENTRB,MON
MON,DSA,KVB,STC,TEQTRC,MON
MON,DSA,KVB,STC,TRO,MON
MON,DSA,KVB,STC,VFB,MON
MON,DSA,KVB,TENTRB,TEQTRC,MON
MON,DSA,KVB,TENTRB,TRO,MON
MON,DSA,KVB,TENTRB,VFB,MON
MON,DSA,KVB,TEQTRC,TRO,MON
MON,DSA,KVB,TEQTRC,VFB,MON
MON,DSA,KVB,TRO,VFB,MON
MON,DSA,MID,NLNVAL,OSC,MON
MON,DSA,MID,NLNVAL,OSO,MON
MON,DSA,MID,NLNVAL,OSS,MON
MON,DSA,MID,NLNVAL,STA,MON
MON,DSA,MID,NLNVAL,TENTRB,MON
MON,DSA,MID,NLNVAL,TEQTRC,MON
MON,DSA,MID,NLNVAL,TRO,MON
MON,DSA,MID,NLNVAL,VFB,MON
MON,DSA,MID,OSC,OSE,MON
MON,DSA,MID,OSC,OSO,MON
MON,DSA,MID,OSC,OSS,MON
MON,DSA,MID,OSC,STA,MON
MON,DSA,MID,OSC,STB,MON
MON,DSA,MID,OSC,STC,MON
MON,DSA,MID,OSC,TENTRB,MON
MON,DSA,MID,OSC,TEQTRC,MON
MON,DSA,MID,OSC,TRO,MON
MON,DSA,MID,OSC,VFB,MON
MON,DSA,MID,OSE,OSO,MON
MON,DSA,MID,OSE,OSS,MON
MON,DSA,MID,OSE,TRO,MON
MON,DSA,MID,OSE,VFB,MON
MON,DSA,MID,OSO,OSS,MON
MON,DSA,MID,OSO,STA,MON
MON,DSA,MID,OSO,STB,MON
MON,DSA,MID,OSO,STC,MON
MON,DSA,MID,OSO,TENTRB,MON
MON,DSA,MID,OSO,TEQTRC,MON
MON,DSA,MID,OSO,TRO,MON
MON,DSA,MID,OSO,VFB,MON
MON,DSA,MID,OSS,STA,MON
MON,DSA,MID,OSS,STB,MON
MON,DSA,MID,OSS,STC,MON
MON,DSA,MID,OSS,TENTRB,MON
MON,DSA,MID,OSS,TEQTRC,MON
MON,DSA,MID,OSS,TRO,MON
MON,DSA,MID,OSS,VFB,MON
MON,DSA,MID,STA,STB,MON
MON,DSA,MID,STA,STC,MON
MON,DSA,MID,STA,TENTRB,MON
MON,DSA,MID,STA,TEQTRC,MON
MON,DSA,MID,STA,TRO,MON
MON,DSA,MID,STA,VFB,MON
MON,DSA,MID,STB,TENTRB,MON
MON,DSA,MID,STB,TEQTRC,MON
MON,DSA,MID,STB,TRO,MON
MON,DSA,MID,STB,VFB,MON
MON,DSA,MID,STC,TENTRB,MON
MON,DSA,MID,STC,TEQTRC,MON
MON,DSA,MID,STC,TRO,MON
MON,DSA,MID,STC,VFB,MON
MON,DSA,MID,TENTRB,TEQTRC,MON
MON,DSA,MID,TENTRB,TRO,MON
MON,DSA,MID,TENTRB,VFB,MON
MON,DSA,MID,TEQTRC,TRO,MON
MON,DSA,MID,TEQTRC,VFB,MON
MON,DSA,MID,TRO,VFB,MON
MON,DSA,NLNVAL,OSC,OSO,MON
MON,DSA,NLNVAL,OSC,OSS,MON
MON,DSA,NLNVAL,OSC,TENTRB,MON
MON,DSA,NLNVAL,OSC,TRO,MON
MON,DSA,NLNVAL,OSC,VFB,MON
MON,DSA,NLNVAL,OSO,OSS,MON
MON,DSA,NLNVAL,OSO,STA,MON
MON,DSA,NLNVAL,OSO,TENTRB,MON
MON,DSA,NLNVAL,OSO,TEQTRC,MON
MON,DSA,NLNVAL,OSO,TRO,MON
MON,DSA,NLNVAL,OSO,VFB,MON
MON,DSA,NLNVAL,OSS,TENTRB,MON
MON,DSA,NLNVAL,OSS,TRO,MON
MON,DSA,NLNVAL,OSS,VFB,MON
MON,DSA,NLNVAL,STA,TRO,MON
MON,DSA,NLNVAL,STB,TRO,MON
MON,DSA,NLNVAL,STC,TRO,MON
MON,DSA,NLNVAL,TENTRB,TRO,MON
MON,DSA,NLNVAL,TENTRB,VFB,MON
MON,DSA,NLNVAL,TEQTRC,TRO,MON
MON,DSA,NLNVAL,TRO,VFB,MON
MON,DSA,OSC,OSE,OSO,MON
MON,DSA,OSC,OSE,TRO,MON
MON,DSA,OSC,OSO,OSS,MON
MON,DSA,OSC,OSO,STA,MON
MON,DSA,OSC,OSO,STB,MON
MON,DSA,OSC,OSO,STC,MON
MON,DSA,OSC,OSO,TENTRB,MON
MON,DSA,OSC,OSO,TEQTRC,MON
MON,DSA,OSC,OSO,TRO,MON
MON,DSA,OSC,OSO,VFB,MON
MON,DSA,OSC,OSS,STA,MON
MON,DSA,OSC,OSS,STB,MON
MON,DSA,OSC,OSS,STC,MON
MON,DSA,OSC,OSS,TENTRB,MON
MON,DSA,OSC,OSS,TEQTRC,MON
MON,DSA,OSC,OSS,TRO,MON
MON,DSA,OSC,OSS,VFB,MON
MON,DSA,OSC,STA,TENTRB,MON
MON,DSA,OSC,STA,TEQTRC,MON
MON,DSA,OSC,STA,TRO,MON
MON,DSA,OSC,STA,VFB,MON
MON,DSA,OSC,STB,TENTRB,MON
MON,DSA,OSC,STB,TRO,MON
MON,DSA,OSC,STB,VFB,MON
MON,DSA,OSC,STC,TENTRB,MON
MON,DSA,OSC,STC,TRO,MON
MON,DSA,OSC,STC,VFB,MON
MON,DSA,OSC,TENTRB,TEQTRC,MON
MON,DSA,OSC,TENTRB,TRO,MON
MON,DSA,OSC,TENTRB,VFB,MON
MON,DSA,OSC,TEQTRC,TRO,MON
MON,DSA,OSC,TEQTRC,VFB,MON
MON,DSA,OSC,TRO,VFB,MON
MON,DSA,OSE,OSO,OSS,MON
MON,DSA,OSE,OSO,TRO,MON
MON,DSA,OSE,OSO,VFB,MON
MON,DSA,OSE,OSS,TRO,MON
MON,DSA,OSE,TENTRB,TRO,MON
MON,DSA,OSE,TRO,VFB,MON
MON,DSA,OSO,OSS,STA,MON
MON,DSA,OSO,OSS,STB,MON
MON,DSA,OSO,OSS,STC,MON
MON,DSA,OSO,OSS,TENTRB,MON
MON,DSA,OSO,OSS,TEQTRC,MON
MON,DSA,OSO,OSS,TRO,MON
MON,DSA,OSO,OSS,VFB,MON
MON,DSA,OSO,STA,STB,MON
MON,DSA,OSO,STA,STC,MON
MON,DSA,OSO,STA,TENTRB,MON
MON,DSA,OSO,STA,TEQTRC,MON
MON,DSA,OSO,STA,TRO,MON
MON,DSA,OSO,STA,VFB,MON
MON,DSA,OSO,STB,TENTRB,MON
MON,DSA,OSO,STB,TEQTRC,MON
MON,DSA,OSO,STB,TRO,MON
MON,DSA,OSO,STB,VFB,MON
MON,DSA,OSO,STC,TENTRB,MON
MON,DSA,OSO,STC,TEQTRC,MON
MON,DSA,OSO,STC,TRO,MON
MON,DSA,OSO,STC,VFB,MON
MON,DSA,OSO,TENTRB,TEQTRC,MON
MON,DSA,OSO,TENTRB,TRO,MON
MON,DSA,OSO,TENTRB,VFB,MON
MON,DSA,OSO,TEQTRC,TRO,MON
MON,DSA,OSO,TEQTRC,VFB,MON
MON,DSA,OSO,TRO,VFB,MON
MON,DSA,OSS,STA,TENTRB,MON
MON,DSA,OSS,STA,TEQTRC,MON
MON,DSA,OSS,STA,TRO,MON
MON,DSA,OSS,STA,VFB,MON
MON,DSA,OSS,STB,TENTRB,MON
MON,DSA,OSS,STB,TRO,MON
MON,DSA,OSS,STB,VFB,MON
MON,DSA,OSS,STC,TENTRB,MON
MON,DSA,OSS,STC,TRO,MON
MON,DSA,OSS,STC,VFB,MON
MON,DSA,OSS,TENTRB,TEQTRC,MON
MON,DSA,OSS,TENTRB,TRO,MON
MON,DSA,OSS,TENTRB,VFB,MON
MON,DSA,OSS,TEQTRC,TRO,MON
MON,DSA,OSS,TEQTRC,VFB,MON
MON,DSA,OSS,TRO,VFB,MON
MON,DSA,STA,STB,TRO,MON
MON,DSA,STA,STC,TRO,MON
MON,DSA,STA,TENTRB,TRO,MON
MON,DSA,STA,TENTRB,VFB,MON
MON,DSA,STA,TEQTRC,TRO,MON
