MON,APT,DAB,MON
MON,APT,GFAGFB,MON
MON,ASL,DAB,MON
MON,ASL,GFAGFB,MON
MON,ASL,OSE,MON
MON,DAB,DSA,MON
MON,DAB,DSS,MON
MON,DAB,GFAGFB,MON
MON,DAB,OSE,MON
MON,DAB,STA,MON
MON,DAB,STB,MON
MON,DAB,STC,MON
MON,DSA,DSS,MON
MON,DSA,GFAGFB,MON
MON,DSA,NLNVAL,MON
MON,DSA,OSE,MON
MON,DSA,STB,MON
MON,DSA,STC,MON
MON,DSS,GFAGFB,MON
MON,DSS,NLNVAL,MON
MON,DSS,OSE,MON
MON,DSS,STB,MON
MON,DSS,STC,MON
MON,GFAGFB,GFC,MON
MON,GFAGFB,MID,MON
MON,GFAGFB,NLNVAL,MON
MON,GFAGFB,OSC,MON
MON,GFAGFB,OSE,MON
MON,GFAGFB,OSO,MON
MON,GFAGFB,OSS,MON
MON,GFAGFB,STA,MON
MON,GFAGFB,STB,MON
MON,GFAGFB,STC,MON
MON,GFAGFB,TEN,MON
MON,GFAGFB,TEQ,MON
MON,GFAGFB,TRB,MON
MON,GFAGFB,TRC,MON
MON,GFAGFB,TRO,MON
MON,GFAGFB,VFB,MON
MON,GFC,OSE,MON
MON,NLNVAL,OSE,MON
MON,NLNVAL,STB,MON
MON,NLNVAL,STC,MON
MON,OSE,STA,MON
MON,OSE,STB,MON
MON,OSE,STC,MON
MON,STB,STC,MON
MON,DAB,MID,OSO,TRB,MON
MON,DAB,MID,OSO,TRC,MON
MON,DAB,MID,OSO,TRO,MON
MON,DAB,MID,OSO,VFB,MON
MON,DAB,MID,OSS,TEN,MON
MON,DAB,MID,OSS,TEQ,MON
MON,DAB,MID,OSS,TRC,MON
MON,DAB,MID,OSS,TRO,MON
MON,DAB,MID,OSS,VFB,MON
MON,DAB,MID,STA,TRO,MON
MON,DAB,MID,TEN,TEQ,MON
MON,DAB,MID,TEN,TRC,MON
MON,DAB,MID,TEN,TRO,MON
MON,DAB,MID,TEN,VFB,MON
MON,DAB,MID,TEQ,TRC,MON
MON,DAB,MID,TEQ,TRO,MON
MON,DAB,MID,TEQ,VFB,MON
MON,DAB,MID,TRB,TRO,MON
MON,DAB,MID,TRC,TRO,MON
MON,DAB,MID,TRC,VFB,MON
MON,DAB,MID,TRO,VFB,MON
MON,DAB,OSC,OSO,OSS,MON
MON,DAB,OSC,OSO,TEN,MON
MON,DAB,OSC,OSO,TEQ,MON
MON,DAB,OSC,OSO,TRC,MON
MON,DAB,OSC,OSO,TRO,MON
MON,DAB,OSC,OSO,VFB,MON
MON,DAB,OSC,OSS,TRO,MON
MON,DAB,OSC,TEN,TRO,MON
MON,DAB,OSC,TEQ,TRO,MON
MON,DAB,OSC,TRC,TRO,MON
MON,DAB,OSC,TRO,VFB,MON
MON,DAB,OSO,OSS,TEN,MON
MON,DAB,OSO,OSS,TEQ,MON
MON,DAB,OSO,OSS,TRC,MON
MON,DAB,OSO,OSS,TRO,MON
MON,DAB,OSO,OSS,VFB,MON
MON,DAB,OSO,STA,TRO,MON
MON,DAB,OSO,TEN,TEQ,MON
MON,DAB,OSO,TEN,TRC,MON
MON,DAB,OSO,TEN,TRO,MON
MON,DAB,OSO,TEN,VFB,MON
MON,DAB,OSO,TEQ,TRC,MON
MON,DAB,OSO,TEQ,TRO,MON
MON,DAB,OSO,TEQ,VFB,MON
MON,DAB,OSO,TRB,TRO,MON
MON,DAB,OSO,TRC,TRO,MON
MON,DAB,OSO,TRC,VFB,MON
MON,DAB,OSO,TRO,VFB,MON
MON,DAB,OSS,TEN,TRO,MON
MON,DAB,OSS,TEQ,TRO,MON
MON,DAB,OSS,TRC,TRO,MON
MON,DAB,OSS,TRO,VFB,MON
MON,DAB,TEN,TEQ,TRO,MON
MON,DAB,TEN,TRC,TRO,MON
MON,DAB,TEN,TRO,VFB,MON
MON,DAB,TEQ,TRO,VFB,MON
MON,DAB,TRC,TRO,VFB,MON
MON,DSA,DSS,KVB,MID,MON
MON,DSA,DSS,KVB,OSC,MON
MON,DSA,DSS,KVB,OSO,MON
MON,DSA,DSS,KVB,OSS,MON
MON,DSA,DSS,KVB,TEN,MON
MON,DSA,DSS,KVB,TEQ,MON
MON,DSA,DSS,KVB,TRC,MON
MON,DSA,DSS,KVB,TRO,MON
MON,DSA,DSS,KVB,VFB,MON
MON,DSA,DSS,MID,OSC,MON
MON,DSA,DSS,MID,OSO,MON
MON,DSA,DSS,MID,OSS,MON
MON,DSA,DSS,MID,TEN,MON
MON,DSA,DSS,MID,TEQ,MON
MON,DSA,DSS,MID,TRC,MON
MON,DSA,DSS,MID,TRO,MON
MON,DSA,DSS,MID,VFB,MON
MON,DSA,DSS,OSC,OSO,MON
MON,DSA,DSS,OSC,TRO,MON
MON,DSA,DSS,OSO,OSS,MON
MON,DSA,DSS,OSO,TEN,MON
MON,DSA,DSS,OSO,TEQ,MON
MON,DSA,DSS,OSO,TRC,MON
MON,DSA,DSS,OSO,TRO,MON
MON,DSA,DSS,OSO,VFB,MON
MON,DSA,DSS,OSS,TRO,MON
MON,DSA,DSS,TEN,TRO,MON
MON,DSA,DSS,TEQ,TRO,MON
MON,DSA,DSS,TRC,TRO,MON
MON,DSA,DSS,TRO,VFB,MON
MON,DSA,GFC,KVB,MID,MON
MON,DSA,GFC,KVB,OSC,MON
MON,DSA,GFC,KVB,OSO,MON
MON,DSA,GFC,KVB,OSS,MON
MON,DSA,GFC,KVB,TEN,MON
MON,DSA,GFC,KVB,TEQ,MON
MON,DSA,GFC,KVB,TRB,MON
MON,DSA,GFC,KVB,TRC,MON
MON,DSA,GFC,KVB,TRO,MON
MON,DSA,GFC,KVB,VFB,MON
MON,DSA,GFC,MID,OSC,MON
MON,DSA,GFC,MID,OSO,MON
MON,DSA,GFC,MID,OSS,MON
MON,DSA,GFC,MID,TEN,MON
MON,DSA,GFC,MID,TEQ,MON
MON,DSA,GFC,MID,TRB,MON
MON,DSA,GFC,MID,TRC,MON
MON,DSA,GFC,MID,TRO,MON
MON,DSA,GFC,MID,VFB,MON
MON,DSA,GFC,OSC,OSO,MON
MON,DSA,GFC,OSC,OSS,MON
MON,DSA,GFC,OSC,TEN,MON
MON,DSA,GFC,OSC,TEQ,MON
MON,DSA,GFC,OSC,TRC,MON
MON,DSA,GFC,OSC,TRO,MON
MON,DSA,GFC,OSC,VFB,MON
MON,DSA,GFC,OSO,OSS,MON
MON,DSA,GFC,OSO,TEN,MON
MON,DSA,GFC,OSO,TEQ,MON
MON,DSA,GFC,OSO,TRB,MON
MON,DSA,GFC,OSO,TRC,MON
MON,DSA,GFC,OSO,TRO,MON
MON,DSA,GFC,OSO,VFB,MON
MON,DSA,GFC,OSS,TEN,MON
MON,DSA,GFC,OSS,TEQ,MON
MON,DSA,GFC,OSS,TRC,MON
MON,DSA,GFC,OSS,TRO,MON
MON,DSA,GFC,OSS,VFB,MON
MON,DSA,GFC,STA,TRO,MON
MON,DSA,GFC,TEN,TEQ,MON
MON,DSA,GFC,TEN,TRC,MON
MON,DSA,GFC,TEN,TRO,MON
MON,DSA,GFC,TEN,VFB,MON
MON,DSA,GFC,TEQ,TRC,MON
MON,DSA,GFC,TEQ,TRO,MON
MON,DSA,GFC,TEQ,VFB,MON
MON,DSA,GFC,TRB,TRO,MON
MON,DSA,GFC,TRC,TRO,MON
MON,DSA,GFC,TRC,VFB,MON
MON,DSA,GFC,TRO,VFB,MON
MON,DSA,KVB,MID,NLNVAL,MON
MON,DSA,KVB,MID,OSC,MON
MON,DSA,KVB,MID,OSO,MON
MON,DSA,KVB,MID,OSS,MON
MON,DSA,KVB,MID,STA,MON
MON,DSA,KVB,MID,STB,MON
MON,DSA,KVB,MID,STC,MON
MON,DSA,KVB,MID,TEN,MON
MON,DSA,KVB,MID,TEQ,MON
MON,DSA,KVB,MID,TRB,MON
MON,DSA,KVB,MID,TRC,MON
MON,DSA,KVB,MID,TRO,MON
MON,DSA,KVB,MID,VFB,MON
MON,DSA,KVB,NLNVAL,OSC,MON
MON,DSA,KVB,NLNVAL,OSO,MON
MON,DSA,KVB,NLNVAL,OSS,MON
MON,DSA,KVB,NLNVAL,TEN,MON
MON,DSA,KVB,NLNVAL,TEQ,MON
MON,DSA,KVB,NLNVAL,TRC,MON
MON,DSA,KVB,NLNVAL,TRO,MON
MON,DSA,KVB,NLNVAL,VFB,MON
MON,DSA,KVB,OSC,OSO,MON
MON,DSA,KVB,OSC,OSS,MON
MON,DSA,KVB,OSC,STA,MON
MON,DSA,KVB,OSC,STB,MON
MON,DSA,KVB,OSC,STC,MON
MON,DSA,KVB,OSC,TEN,MON
MON,DSA,KVB,OSC,TEQ,MON
MON,DSA,KVB,OSC,TRB,MON
MON,DSA,KVB,OSC,TRC,MON
MON,DSA,KVB,OSC,TRO,MON
MON,DSA,KVB,OSC,VFB,MON
MON,DSA,KVB,OSE,TRO,MON
MON,DSA,KVB,OSO,OSS,MON
MON,DSA,KVB,OSO,STA,MON
MON,DSA,KVB,OSO,STB,MON
MON,DSA,KVB,OSO,STC,MON
MON,DSA,KVB,OSO,TEN,MON
MON,DSA,KVB,OSO,TEQ,MON
MON,DSA,KVB,OSO,TRB,MON
MON,DSA,KVB,OSO,TRC,MON
MON,DSA,KVB,OSO,TRO,MON
MON,DSA,KVB,OSO,VFB,MON
MON,DSA,KVB,OSS,TEN,MON
MON,DSA,KVB,OSS,TEQ,MON
MON,DSA,KVB,OSS,TRB,MON
MON,DSA,KVB,OSS,TRC,MON
MON,DSA,KVB,OSS,TRO,MON
MON,DSA,KVB,OSS,VFB,MON
MON,DSA,KVB,STA,TEN,MON
MON,DSA,KVB,STA,TEQ,MON
MON,DSA,KVB,STA,TRB,MON
MON,DSA,KVB,STA,TRC,MON
MON,DSA,KVB,STA,TRO,MON
MON,DSA,KVB,STA,VFB,MON
MON,DSA,KVB,STB,TEN,MON
MON,DSA,KVB,STB,TEQ,MON
MON,DSA,KVB,STB,TRC,MON
MON,DSA,KVB,STB,TRO,MON
MON,DSA,KVB,STB,VFB,MON
MON,DSA,KVB,STC,TEN,MON
MON,DSA,KVB,STC,TEQ,MON
MON,DSA,KVB,STC,TRC,MON
MON,DSA,KVB,STC,TRO,MON
MON,DSA,KVB,STC,VFB,MON
MON,DSA,KVB,TEN,TEQ,MON
MON,DSA,KVB,TEN,TRB,MON
MON,DSA,KVB,TEN,TRC,MON
MON,DSA,KVB,TEN,TRO,MON
MON,DSA,KVB,TEN,VFB,MON
MON,DSA,KVB,TEQ,TRB,MON
MON,DSA,KVB,TEQ,TRC,MON
MON,DSA,KVB,TEQ,TRO,MON
MON,DSA,KVB,TEQ,VFB,MON
MON,DSA,KVB,TRB,TRC,MON
MON,DSA,KVB,TRB,TRO,MON
MON,DSA,KVB,TRB,VFB,MON
MON,DSA,KVB,TRC,TRO,MON
MON,DSA,KVB,TRC,VFB,MON
MON,DSA,KVB,TRO,VFB,MON
MON,DSA,MID,NLNVAL,OSC,MON
MON,DSA,MID,NLNVAL,OSO,MON
MON,DSA,MID,NLNVAL,TEN,MON
MON,DSA,MID,NLNVAL,TEQ,MON
MON,DSA,MID,NLNVAL,TRC,MON
MON,DSA,MID,NLNVAL,TRO,MON
MON,DSA,MID,NLNVAL,VFB,MON
MON,DSA,MID,OSC,OSO,MON
MON,DSA,MID,OSC,OSS,MON
MON,DSA,MID,OSC,TEN,MON
MON,DSA,MID,OSC,TEQ,MON
MON,DSA,MID,OSC,TRB,MON
MON,DSA,MID,OSC,TRC,MON
MON,DSA,MID,OSC,TRO,MON
MON,DSA,MID,OSC,VFB,MON
MON,DSA,MID,OSE,TRO,MON
MON,DSA,MID,OSO,OSS,MON
MON,DSA,MID,OSO,TEN,MON
MON,DSA,MID,OSO,TEQ,MON
MON,DSA,MID,OSO,TRB,MON
MON,DSA,MID,OSO,TRC,MON
MON,DSA,MID,OSO,TRO,MON
MON,DSA,MID,OSO,VFB,MON
MON,DSA,MID,OSS,TEN,MON
MON,DSA,MID,OSS,TEQ,MON
MON,DSA,MID,OSS,TRB,MON
MON,DSA,MID,OSS,TRC,MON
MON,DSA,MID,OSS,TRO,MON
MON,DSA,MID,OSS,VFB,MON
MON,DSA,MID,STA,TEN,MON
MON,DSA,MID,STA,TEQ,MON
MON,DSA,MID,STA,TRB,MON
MON,DSA,MID,STA,TRC,MON
MON,DSA,MID,STA,TRO,MON
MON,DSA,MID,STA,VFB,MON
MON,DSA,MID,STB,TEN,MON
MON,DSA,MID,STB,TEQ,MON
MON,DSA,MID,STB,TRC,MON
MON,DSA,MID,STB,TRO,MON
MON,DSA,MID,STB,VFB,MON
MON,DSA,MID,STC,TEQ,MON
MON,DSA,MID,STC,TRC,MON
MON,DSA,MID,STC,TRO,MON
MON,DSA,MID,TEN,TEQ,MON
MON,DSA,MID,TEN,TRB,MON
MON,DSA,MID,TEN,TRC,MON
MON,DSA,MID,TEN,TRO,MON
MON,DSA,MID,TEN,VFB,MON
MON,DSA,MID,TEQ,TRB,MON
MON,DSA,MID,TEQ,TRC,MON
MON,DSA,MID,TEQ,TRO,MON
MON,DSA,MID,TEQ,VFB,MON
MON,DSA,MID,TRB,TRC,MON
MON,DSA,MID,TRB,TRO,MON
MON,DSA,MID,TRB,VFB,MON
MON,DSA,MID,TRC,TRO,MON
MON,DSA,MID,TRC,VFB,MON
MON,DSA,MID,TRO,VFB,MON
MON,DSA,NLNVAL,OSC,OSO,MON
MON,DSA,NLNVAL,OSC,TRO,MON
MON,DSA,NLNVAL,OSO,OSS,MON
MON,DSA,NLNVAL,OSO,TEN,MON
MON,DSA,NLNVAL,OSO,TEQ,MON
MON,DSA,NLNVAL,OSO,TRC,MON
MON,DSA,NLNVAL,OSO,TRO,MON
MON,DSA,NLNVAL,OSO,VFB,MON
MON,DSA,NLNVAL,OSS,TRO,MON
MON,DSA,NLNVAL,TEN,TRO,MON
MON,DSA,NLNVAL,TEQ,TRO,MON
MON,DSA,NLNVAL,TRB,TRO,MON
MON,DSA,NLNVAL,TRC,TRO,MON
MON,DSA,NLNVAL,TRO,VFB,MON
MON,DSA,OSC,OSO,OSS,MON
MON,DSA,OSC,OSO,STA,MON
MON,DSA,OSC,OSO,STB,MON
MON,DSA,OSC,OSO,STC,MON
MON,DSA,OSC,OSO,TEN,MON
MON,DSA,OSC,OSO,TEQ,MON
MON,DSA,OSC,OSO,TRB,MON
MON,DSA,OSC,OSO,TRC,MON
MON,DSA,OSC,OSO,TRO,MON
MON,DSA,OSC,OSO,VFB,MON
MON,DSA,OSC,OSS,TEN,MON
MON,DSA,OSC,OSS,TEQ,MON
MON,DSA,OSC,OSS,TRB,MON
MON,DSA,OSC,OSS,TRC,MON
MON,DSA,OSC,OSS,TRO,MON
MON,DSA,OSC,OSS,VFB,MON
MON,DSA,OSC,STA,TEQ,MON
MON,DSA,OSC,STA,TRC,MON
MON,DSA,OSC,STA,TRO,MON
MON,DSA,OSC,STB,TRO,MON
MON,DSA,OSC,TEN,TEQ,MON
MON,DSA,OSC,TEN,TRB,MON
MON,DSA,OSC,TEN,TRC,MON
MON,DSA,OSC,TEN,TRO,MON
MON,DSA,OSC,TEN,VFB,MON
MON,DSA,OSC,TEQ,TRB,MON
MON,DSA,OSC,TEQ,TRC,MON
MON,DSA,OSC,TEQ,TRO,MON
MON,DSA,OSC,TEQ,VFB,MON
MON,DSA,OSC,TRB,TRC,MON
MON,DSA,OSC,TRB,TRO,MON
MON,DSA,OSC,TRB,VFB,MON
MON,DSA,OSC,TRC,TRO,MON
MON,DSA,OSC,TRC,VFB,MON
MON,DSA,OSC,TRO,VFB,MON
MON,DSA,OSE,OSO,TRO,MON
MON,DSA,OSO,OSS,TEN,MON
MON,DSA,OSO,OSS,TEQ,MON
MON,DSA,OSO,OSS,TRB,MON
MON,DSA,OSO,OSS,TRC,MON
MON,DSA,OSO,OSS,TRO,MON
MON,DSA,OSO,OSS,VFB,MON
MON,DSA,OSO,STA,TEN,MON
MON,DSA,OSO,STA,TEQ,MON
MON,DSA,OSO,STA,TRB,MON
MON,DSA,OSO,STA,TRC,MON
MON,DSA,OSO,STA,TRO,MON
MON,DSA,OSO,STA,VFB,MON
MON,DSA,OSO,STB,TEN,MON
MON,DSA,OSO,STB,TEQ,MON
MON,DSA,OSO,STB,TRC,MON
MON,DSA,OSO,STB,TRO,MON
MON,DSA,OSO,STB,VFB,MON
MON,DSA,OSO,STC,TEN,MON
MON,DSA,OSO,STC,TEQ,MON
MON,DSA,OSO,STC,TRC,MON
MON,DSA,OSO,STC,TRO,MON
MON,DSA,OSO,STC,VFB,MON
MON,DSA,OSO,TEN,TEQ,MON
MON,DSA,OSO,TEN,TRB,MON
MON,DSA,OSO,TEN,TRC,MON
MON,DSA,OSO,TEN,TRO,MON
MON,DSA,OSO,TEN,VFB,MON
MON,DSA,OSO,TEQ,TRB,MON
MON,DSA,OSO,TEQ,TRC,MON
MON,DSA,OSO,TEQ,TRO,MON
MON,DSA,OSO,TEQ,VFB,MON
MON,DSA,OSO,TRB,TRC,MON
MON,DSA,OSO,TRB,TRO,MON
MON,DSA,OSO,TRB,VFB,MON
MON,DSA,OSO,TRC,TRO,MON
MON,DSA,OSO,TRC,VFB,MON
MON,DSA,OSO,TRO,VFB,MON
MON,DSA,OSS,TEN,TEQ,MON
MON,DSA,OSS,TEN,TRB,MON
MON,DSA,OSS,TEN,TRC,MON
MON,DSA,OSS,TEN,TRO,MON
MON,DSA,OSS,TEN,VFB,MON
MON,DSA,OSS,TEQ,TRB,MON
MON,DSA,OSS,TEQ,TRC,MON
MON,DSA,OSS,TEQ,TRO,MON
MON,DSA,OSS,TEQ,VFB,MON
MON,DSA,OSS,TRB,TRC,MON
MON,DSA,OSS,TRB,TRO,MON
MON,DSA,OSS,TRB,VFB,MON
MON,DSA,OSS,TRC,TRO,MON
MON,DSA,OSS,TRC,VFB,MON
MON,DSA,OSS,TRO,VFB,MON
MON,DSA,STA,TEN,TEQ,MON
MON,DSA,STA,TEN,TRC,MON
MON,DSA,STA,TEN,TRO,MON
MON,DSA,STA,TEN,VFB,MON
MON,DSA,STA,TEQ,TRC,MON
MON,DSA,STA,TEQ,TRO,MON
MON,DSA,STA,TEQ,VFB,MON
MON,DSA,STA,TRB,TRO,MON
MON,DSA,STA,TRC,TRO,MON
MON,DSA,STA,TRC,VFB,MON
MON,DSA,STA,TRO,VFB,MON
MON,DSA,STB,TEN,TRO,MON
MON,DSA,STB,TEQ,TRO,MON
MON,DSA,STB,TRC,TRO,MON
MON,DSA,STB,TRO,VFB,MON
MON,DSA,STC,TEN,TRO,MON
MON,DSA,STC,TEQ,TRO,MON
MON,DSA,STC,TRC,TRO,MON
MON,DSA,STC,TRO,VFB,MON
MON,DSA,TEN,TEQ,TRB,MON
MON,DSA,TEN,TEQ,TRC,MON
MON,DSA,TEN,TEQ,TRO,MON
MON,DSA,TEN,TEQ,VFB,MON
MON,DSA,TEN,TRB,TRC,MON
MON,DSA,TEN,TRB,TRO,MON
MON,DSA,TEN,TRB,VFB,MON
MON,DSA,TEN,TRC,TRO,MON
MON,DSA,TEN,TRC,VFB,MON
MON,DSA,TEN,TRO,VFB,MON
MON,DSA,TEQ,TRB,TRC,MON
MON,DSA,TEQ,TRB,TRO,MON
MON,DSA,TEQ,TRB,VFB,MON
MON,DSA,TEQ,TRC,TRO,MON
MON,DSA,TEQ,TRC,VFB,MON
MON,DSA,TEQ,TRO,VFB,MON
MON,DSA,TRB,TRC,TRO,MON
MON,DSA,TRB,TRC,VFB,MON
MON,DSA,TRB,TRO,VFB,MON
MON,DSA,TRC,TRO,VFB,MON
MON,DSS,GFC,KVB,MID,MON
MON,DSS,GFC,KVB,OSC,MON
MON,DSS,GFC,KVB,OSO,MON
MON,DSS,GFC,KVB,OSS,MON
MON,DSS,GFC,KVB,TEN,MON
MON,DSS,GFC,KVB,TEQ,MON
MON,DSS,GFC,KVB,TRB,MON
MON,DSS,GFC,KVB,TRC,MON
MON,DSS,GFC,KVB,TRO,MON
MON,DSS,GFC,KVB,VFB,MON
MON,DSS,GFC,MID,OSC,MON
MON,DSS,GFC,MID,OSO,MON
MON,DSS,GFC,MID,OSS,MON
MON,DSS,GFC,MID,TEN,MON
MON,DSS,GFC,MID,TEQ,MON
MON,DSS,GFC,MID,TRB,MON
MON,DSS,GFC,MID,TRC,MON
MON,DSS,GFC,MID,TRO,MON
MON,DSS,GFC,MID,VFB,MON
MON,DSS,GFC,OSC,OSO,MON
MON,DSS,GFC,OSC,OSS,MON
MON,DSS,GFC,OSC,TEN,MON
MON,DSS,GFC,OSC,TEQ,MON
MON,DSS,GFC,OSC,TRC,MON
MON,DSS,GFC,OSC,TRO,MON
MON,DSS,GFC,OSC,VFB,MON
MON,DSS,GFC,OSO,OSS,MON
MON,DSS,GFC,OSO,TEN,MON
MON,DSS,GFC,OSO,TEQ,MON
MON,DSS,GFC,OSO,TRB,MON
MON,DSS,GFC,OSO,TRC,MON
MON,DSS,GFC,OSO,TRO,MON
MON,DSS,GFC,OSO,VFB,MON
MON,DSS,GFC,OSS,TEN,MON
MON,DSS,GFC,OSS,TEQ,MON
MON,DSS,GFC,OSS,TRC,MON
MON,DSS,GFC,OSS,TRO,MON
MON,DSS,GFC,OSS,VFB,MON
MON,DSS,GFC,STA,TRO,MON
MON,DSS,GFC,TEN,TEQ,MON
MON,DSS,GFC,TEN,TRC,MON
MON,DSS,GFC,TEN,TRO,MON
MON,DSS,GFC,TEN,VFB,MON
MON,DSS,GFC,TEQ,TRC,MON
MON,DSS,GFC,TEQ,TRO,MON
MON,DSS,GFC,TEQ,VFB,MON
MON,DSS,GFC,TRB,TRO,MON
MON,DSS,GFC,TRC,TRO,MON
MON,DSS,GFC,TRC,VFB,MON
MON,DSS,GFC,TRO,VFB,MON
MON,DSS,KVB,MID,NLNVAL,MON
MON,DSS,KVB,MID,OSC,MON
MON,DSS,KVB,MID,OSO,MON
MON,DSS,KVB,MID,OSS,MON
MON,DSS,KVB,MID,STA,MON
MON,DSS,KVB,MID,STB,MON
MON,DSS,KVB,MID,STC,MON
MON,DSS,KVB,MID,TEN,MON
MON,DSS,KVB,MID,TEQ,MON
MON,DSS,KVB,MID,TRB,MON
MON,DSS,KVB,MID,TRC,MON
MON,DSS,KVB,MID,TRO,MON
MON,DSS,KVB,MID,VFB,MON
MON,DSS,KVB,NLNVAL,OSC,MON
MON,DSS,KVB,NLNVAL,OSO,MON
MON,DSS,KVB,NLNVAL,OSS,MON
MON,DSS,KVB,NLNVAL,TEN,MON
MON,DSS,KVB,NLNVAL,TEQ,MON
MON,DSS,KVB,NLNVAL,TRC,MON
MON,DSS,KVB,NLNVAL,TRO,MON
MON,DSS,KVB,NLNVAL,VFB,MON
MON,DSS,KVB,OSC,OSO,MON
MON,DSS,KVB,OSC,OSS,MON
MON,DSS,KVB,OSC,STA,MON
MON,DSS,KVB,OSC,STB,MON
MON,DSS,KVB,OSC,STC,MON
MON,DSS,KVB,OSC,TEN,MON
MON,DSS,KVB,OSC,TEQ,MON
MON,DSS,KVB,OSC,TRB,MON
MON,DSS,KVB,OSC,TRC,MON
MON,DSS,KVB,OSC,TRO,MON
MON,DSS,KVB,OSC,VFB,MON
MON,DSS,KVB,OSE,TRO,MON
MON,DSS,KVB,OSO,OSS,MON
MON,DSS,KVB,OSO,STA,MON
MON,DSS,KVB,OSO,STB,MON
MON,DSS,KVB,OSO,STC,MON
MON,DSS,KVB,OSO,TEN,MON
MON,DSS,KVB,OSO,TEQ,MON
MON,DSS,KVB,OSO,TRB,MON
MON,DSS,KVB,OSO,TRC,MON
MON,DSS,KVB,OSO,TRO,MON
MON,DSS,KVB,OSO,VFB,MON
MON,DSS,KVB,OSS,TEN,MON
MON,DSS,KVB,OSS,TEQ,MON
MON,DSS,KVB,OSS,TRB,MON
MON,DSS,KVB,OSS,TRC,MON
MON,DSS,KVB,OSS,TRO,MON
MON,DSS,KVB,OSS,VFB,MON
MON,DSS,KVB,STA,TEN,MON
MON,DSS,KVB,STA,TEQ,MON
MON,DSS,KVB,STA,TRB,MON
MON,DSS,KVB,STA,TRC,MON
MON,DSS,KVB,STA,TRO,MON
MON,DSS,KVB,STA,VFB,MON
MON,DSS,KVB,STB,TEN,MON
MON,DSS,KVB,STB,TEQ,MON
MON,DSS,KVB,STB,TRC,MON
MON,DSS,KVB,STB,TRO,MON
MON,DSS,KVB,STB,VFB,MON
MON,DSS,KVB,STC,TEN,MON
MON,DSS,KVB,STC,TEQ,MON
MON,DSS,KVB,STC,TRC,MON
MON,DSS,KVB,STC,TRO,MON
MON,DSS,KVB,STC,VFB,MON
MON,DSS,KVB,TEN,TEQ,MON
MON,DSS,KVB,TEN,TRB,MON
MON,DSS,KVB,TEN,TRC,MON
MON,DSS,KVB,TEN,TRO,MON
MON,DSS,KVB,TEN,VFB,MON
MON,DSS,KVB,TEQ,TRB,MON
MON,DSS,KVB,TEQ,TRC,MON
MON,DSS,KVB,TEQ,TRO,MON
MON,DSS,KVB,TEQ,VFB,MON
MON,DSS,KVB,TRB,TRC,MON
MON,DSS,KVB,TRB,TRO,MON
MON,DSS,KVB,TRB,VFB,MON
MON,DSS,KVB,TRC,TRO,MON
MON,DSS,KVB,TRC,VFB,MON
MON,DSS,KVB,TRO,VFB,MON
MON,DSS,MID,NLNVAL,OSC,MON
MON,DSS,MID,NLNVAL,OSO,MON
MON,DSS,MID,NLNVAL,TEN,MON
MON,DSS,MID,NLNVAL,TEQ,MON
MON,DSS,MID,NLNVAL,TRC,MON
MON,DSS,MID,NLNVAL,TRO,MON
MON,DSS,MID,NLNVAL,VFB,MON
MON,DSS,MID,OSC,OSO,MON
MON,DSS,MID,OSC,OSS,MON
MON,DSS,MID,OSC,TEN,MON
MON,DSS,MID,OSC,TEQ,MON
MON,DSS,MID,OSC,TRB,MON
MON,DSS,MID,OSC,TRC,MON
MON,DSS,MID,OSC,TRO,MON
MON,DSS,MID,OSC,VFB,MON
MON,DSS,MID,OSE,TRO,MON
MON,DSS,MID,OSO,OSS,MON
MON,DSS,MID,OSO,TEN,MON
MON,DSS,MID,OSO,TEQ,MON
MON,DSS,MID,OSO,TRB,MON
MON,DSS,MID,OSO,TRC,MON
MON,DSS,MID,OSO,TRO,MON
MON,DSS,MID,OSO,VFB,MON
MON,DSS,MID,OSS,TEN,MON
MON,DSS,MID,OSS,TEQ,MON
MON,DSS,MID,OSS,TRB,MON
MON,DSS,MID,OSS,TRC,MON
MON,DSS,MID,OSS,TRO,MON
MON,DSS,MID,OSS,VFB,MON
MON,DSS,MID,STA,TEQ,MON
MON,DSS,MID,STA,TRC,MON
MON,DSS,MID,STA,TRO,MON
MON,DSS,MID,STB,TEQ,MON
MON,DSS,MID,STB,TRC,MON
MON,DSS,MID,STB,TRO,MON
MON,DSS,MID,TEN,TEQ,MON
MON,DSS,MID,TEN,TRB,MON
MON,DSS,MID,TEN,TRC,MON
MON,DSS,MID,TEN,TRO,MON
MON,DSS,MID,TEN,VFB,MON
MON,DSS,MID,TEQ,TRB,MON
MON,DSS,MID,TEQ,TRC,MON
MON,DSS,MID,TEQ,TRO,MON
MON,DSS,MID,TEQ,VFB,MON
MON,DSS,MID,TRB,TRC,MON
MON,DSS,MID,TRB,TRO,MON
MON,DSS,MID,TRB,VFB,MON
MON,DSS,MID,TRC,TRO,MON
MON,DSS,MID,TRC,VFB,MON
MON,DSS,MID,TRO,VFB,MON
MON,DSS,NLNVAL,OSC,OSO,MON
MON,DSS,NLNVAL,OSC,TRO,MON
MON,DSS,NLNVAL,OSO,OSS,MON
MON,DSS,NLNVAL,OSO,TEN,MON
MON,DSS,NLNVAL,OSO,TEQ,MON
MON,DSS,NLNVAL,OSO,TRC,MON
MON,DSS,NLNVAL,OSO,TRO,MON
